date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,cereals and tubers,Maize (yellow),136,KG,actual,Retail,XAF,483.33,0.84
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,cereals and tubers,Millet,73,KG,actual,Retail,XAF,312.5,0.54
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,cereals and tubers,Potatoes,83,KG,actual,Retail,XAF,675,1.18
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,XAF,2250,3.92
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,cereals and tubers,Rice (local),71,120 KG,actual,Wholesale,XAF,42000,73.13
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,cereals and tubers,Rice (local),71,KG,actual,Retail,XAF,450,0.78
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,cereals and tubers,"Rice (long grain, imported)",225,KG,actual,Retail,XAF,466.67,0.81
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,cereals and tubers,Sorghum (red),282,100 KG,actual,Wholesale,XAF,20000,34.83
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,cereals and tubers,Sorghum (red),282,KG,actual,Retail,XAF,325,0.57
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,XAF,23250,40.48
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XAF,425,0.74
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,cereals and tubers,Taro,598,KG,actual,Retail,XAF,575,1
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,cereals and tubers,Yam,99,KG,actual,Retail,XAF,1500,2.61
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,XAF,3250,5.66
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,actual,Retail,XAF,3000,5.22
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2125,3.7
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,milk and dairy,Milk (powder),238,400 G,actual,Retail,XAF,2500,4.35
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,miscellaneous food,Salt,185,KG,actual,Retail,XAF,350,0.61
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,miscellaneous food,Sugar,97,KG,actual,Retail,XAF,775,1.35
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,oil and fats,Oil (cotton),172,L,actual,Retail,XAF,1250,2.18
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1187.5,2.07
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,oil and fats,"Oil (vegetable, bulk)",756,L,actual,Retail,XAF,1125,1.96
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,pulses and nuts,Beans (niebe),120,100 KG,actual,Wholesale,XAF,38000,66.17
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XAF,700,1.22
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,pulses and nuts,Beans (red),78,KG,actual,Retail,XAF,683.33,1.19
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,pulses and nuts,Groundnuts (shelled),119,100 KG,actual,Wholesale,XAF,63000,109.7
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,683.33,1.19
2022-01-15,Extrême-Nord,Mayo-Danay,Yagoua,2308,10.34,15.23,vegetables and fruits,Onions,173,KG,actual,Retail,XAF,825,1.44
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,XAF,23000,40.05
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,cereals and tubers,Maize (yellow),136,KG,actual,Retail,XAF,537.5,0.94
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,cereals and tubers,Millet,73,KG,actual,Retail,XAF,325,0.57
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,cereals and tubers,Potatoes,83,KG,actual,Retail,XAF,725,1.26
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,XAF,2000,3.48
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,cereals and tubers,Rice (local),71,KG,actual,Retail,XAF,425,0.74
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,cereals and tubers,"Rice (long grain, imported)",225,KG,actual,Retail,XAF,475,0.83
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,cereals and tubers,Sorghum (red),282,100 KG,actual,Wholesale,XAF,18500,32.21
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,cereals and tubers,Sorghum (red),282,KG,actual,Retail,XAF,325,0.57
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,XAF,28250,49.19
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XAF,412.5,0.72
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,cereals and tubers,Yam,99,KG,actual,Retail,XAF,1750,3.05
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,"meat, fish and eggs",Eggs,92,1 piece,actual,Retail,XAF,90,0.16
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,XAF,3250,5.66
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,actual,Retail,XAF,3000,5.22
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2125,3.7
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,milk and dairy,Milk (powder),238,400 G,actual,Retail,XAF,2500,4.35
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,miscellaneous food,Salt,185,KG,actual,Retail,XAF,325,0.57
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,miscellaneous food,Sugar,97,KG,actual,Retail,XAF,775,1.35
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,oil and fats,Oil (cotton),172,L,actual,Retail,XAF,1250,2.18
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1187.5,2.07
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,oil and fats,"Oil (vegetable, bulk)",756,L,actual,Retail,XAF,1175,2.05
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,pulses and nuts,Beans (niebe),120,100 KG,actual,Wholesale,XAF,31250,54.41
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XAF,712.5,1.24
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,pulses and nuts,Groundnuts (shelled),119,100 KG,actual,Wholesale,XAF,45000,78.36
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,675,1.18
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,vegetables and fruits,Onions,173,100 KG,actual,Wholesale,XAF,24500,42.66
2022-01-15,Extrême-Nord,Mayo-Kani,Kaele,2309,10.11,14.45,vegetables and fruits,Onions,173,KG,actual,Retail,XAF,850,1.48
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,XAF,23500,40.92
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,cereals and tubers,Maize (yellow),136,KG,actual,Retail,XAF,230,0.4
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,cereals and tubers,Millet,73,KG,actual,Retail,XAF,240,0.42
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,cereals and tubers,Rice (local),71,KG,actual,Retail,XAF,385,0.67
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,cereals and tubers,"Rice (long grain, imported)",225,KG,actual,Retail,XAF,440,0.77
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,cereals and tubers,Sorghum (red),282,100 KG,actual,Wholesale,XAF,17250,30.04
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,cereals and tubers,Sorghum (red),282,KG,actual,Retail,XAF,180,0.31
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,XAF,24000,41.79
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XAF,240,0.42
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,"meat, fish and eggs",Eggs,92,1 piece,actual,Retail,XAF,100,0.17
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,XAF,1500,2.61
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,1900,3.31
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,milk and dairy,Milk (powder),238,400 G,actual,Retail,XAF,2700,4.7
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,miscellaneous food,Salt,185,KG,actual,Retail,XAF,400,0.7
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,miscellaneous food,Sugar,97,KG,actual,Retail,XAF,665,1.16
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,oil and fats,Oil (cotton),172,L,actual,Retail,XAF,1450,2.52
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1200,2.09
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,oil and fats,"Oil (vegetable, bulk)",756,L,actual,Retail,XAF,1308.33,2.28
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,pulses and nuts,Beans (niebe),120,100 KG,actual,Wholesale,XAF,40000,69.65
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XAF,396.67,0.69
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,pulses and nuts,Groundnuts (shelled),119,100 KG,actual,Wholesale,XAF,61000,106.22
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,725,1.26
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,vegetables and fruits,Onions,173,100 KG,actual,Wholesale,XAF,22750,39.61
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,vegetables and fruits,Onions,173,KG,actual,Retail,XAF,500,0.87
2022-01-15,Extrême-Nord,Mayo-Sava,Mora,2310,11.05,14.14,vegetables and fruits,Plantains,147,KG,actual,Retail,XAF,250,0.44
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,400,0.7
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,cereals and tubers,Cocoyam (macabo),866,KG,actual,Retail,XAF,300,0.52
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,XAF,20750,36.13
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,cereals and tubers,Maize (yellow),136,KG,actual,Retail,XAF,275,0.48
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,cereals and tubers,Millet,73,KG,actual,Retail,XAF,241.67,0.42
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,cereals and tubers,Potatoes,83,KG,actual,Retail,XAF,216.67,0.38
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,XAF,1000,1.74
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,cereals and tubers,Rice (local),71,120 KG,actual,Wholesale,XAF,52000,90.55
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,cereals and tubers,Rice (local),71,KG,actual,Retail,XAF,433.33,0.75
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,cereals and tubers,"Rice (long grain, imported)",225,KG,actual,Retail,XAF,500,0.87
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,cereals and tubers,Sorghum (red),282,100 KG,actual,Wholesale,XAF,17750,30.91
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,cereals and tubers,Sorghum (red),282,KG,actual,Retail,XAF,233.33,0.41
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,XAF,24375,42.44
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XAF,250,0.44
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,cereals and tubers,Taro,598,KG,actual,Retail,XAF,300,0.52
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,cereals and tubers,Yam,99,KG,actual,Retail,XAF,1000,1.74
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,XAF,3333.33,5.8
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,actual,Retail,XAF,2000,3.48
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2000,3.48
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,milk and dairy,Milk (powder),238,400 G,actual,Retail,XAF,2633.33,4.59
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,miscellaneous food,Salt,185,KG,actual,Retail,XAF,258.33,0.45
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,miscellaneous food,Sugar,97,KG,actual,Retail,XAF,700,1.22
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,oil and fats,Oil (cotton),172,L,actual,Retail,XAF,1500,2.61
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1366.67,2.38
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,oil and fats,"Oil (vegetable, bulk)",756,L,actual,Retail,XAF,1466.67,2.55
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,pulses and nuts,Beans (niebe),120,100 KG,actual,Wholesale,XAF,43750,76.18
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XAF,391.67,0.68
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,pulses and nuts,Beans (red),78,KG,actual,Retail,XAF,683.33,1.19
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,pulses and nuts,Groundnuts (shelled),119,100 KG,actual,Wholesale,XAF,52500,91.42
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,616.67,1.07
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,vegetables and fruits,Okra (fresh),523,KG,actual,Retail,XAF,400,0.7
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,vegetables and fruits,Onions,173,100 KG,actual,Wholesale,XAF,31750,55.29
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,vegetables and fruits,Onions,173,KG,actual,Retail,XAF,500,0.87
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Mokolo,2311,10.74,13.8,vegetables and fruits,Plantains,147,KG,actual,Retail,XAF,400,0.7
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,700,1.22
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,cereals and tubers,Maize (yellow),136,KG,actual,Retail,XAF,237.5,0.41
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,cereals and tubers,Millet,73,KG,actual,Retail,XAF,225,0.39
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,cereals and tubers,Potatoes,83,KG,actual,Retail,XAF,362.5,0.63
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,XAF,1000,1.74
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,cereals and tubers,Rice (local),71,KG,actual,Retail,XAF,500,0.87
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,cereals and tubers,"Rice (long grain, imported)",225,KG,actual,Retail,XAF,500,0.87
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,cereals and tubers,Sorghum (red),282,KG,actual,Retail,XAF,237.5,0.41
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XAF,225,0.39
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,cereals and tubers,Taro,598,KG,actual,Retail,XAF,450,0.78
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,cereals and tubers,Yam,99,KG,actual,Retail,XAF,1200,2.09
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,XAF,2750,4.79
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2000,3.48
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,milk and dairy,Milk (powder),238,400 G,actual,Retail,XAF,2650,4.61
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,miscellaneous food,Salt,185,KG,actual,Retail,XAF,250,0.44
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,miscellaneous food,Sugar,97,KG,actual,Retail,XAF,750,1.31
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,oil and fats,Oil (cotton),172,L,actual,Retail,XAF,1533.33,2.67
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1400,2.44
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,oil and fats,"Oil (vegetable, bulk)",756,L,actual,Retail,XAF,1450,2.52
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XAF,537.5,0.94
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,pulses and nuts,Beans (red),78,KG,actual,Retail,XAF,700,1.22
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,637.5,1.11
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,vegetables and fruits,Okra (fresh),523,KG,actual,Retail,XAF,450,0.78
2022-01-15,Extrême-Nord,Mayo-Tsanaga,Zamay,5529,10.63,13.9,vegetables and fruits,Onions,173,KG,actual,Retail,XAF,475,0.83
2022-01-15,Littoral,Wouri,Douala-Bonaberi,5260,4.08,9.65,cereals and tubers,Cassava (fresh),291,5 KG,actual,Wholesale,XAF,1235,2.15
2022-01-15,Littoral,Wouri,Douala-Bonaberi,5260,4.08,9.65,cereals and tubers,Cocoyam (macabo),866,20 KG,actual,Wholesale,XAF,6025,10.49
2022-01-15,Littoral,Wouri,Douala-Bonaberi,5260,4.08,9.65,cereals and tubers,Maize (white),67,15 KG,actual,Wholesale,XAF,3795,6.61
2022-01-15,Littoral,Wouri,Douala-Bonaberi,5260,4.08,9.65,cereals and tubers,Maize (yellow),136,15 KG,actual,Wholesale,XAF,4400,7.66
2022-01-15,Littoral,Wouri,Douala-Bonaberi,5260,4.08,9.65,cereals and tubers,"Rice (long grain, imported)",225,KG,actual,Retail,XAF,480,0.84
2022-01-15,Littoral,Wouri,Douala-Bonaberi,5260,4.08,9.65,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,487.5,0.85
2022-01-15,Littoral,Wouri,Douala-Bonaberi,5260,4.08,9.65,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,actual,Retail,XAF,1460,2.54
2022-01-15,Littoral,Wouri,Douala-Bonaberi,5260,4.08,9.65,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2730,4.75
2022-01-15,Littoral,Wouri,Douala-Bonaberi,5260,4.08,9.65,non-food,Wage (non-qualified labour),277,Day,actual,Retail,XAF,2375,4.14
2022-01-15,Littoral,Wouri,Douala-Bonaberi,5260,4.08,9.65,oil and fats,Oil (palm),62,L,actual,Retail,XAF,885,1.54
2022-01-15,Littoral,Wouri,Douala-Bonaberi,5260,4.08,9.65,pulses and nuts,Groundnuts (shelled),119,5 KG,actual,Wholesale,XAF,3675,6.4
2022-01-15,Littoral,Wouri,Douala-Bonaberi,5260,4.08,9.65,vegetables and fruits,Bananas,254,12 KG,actual,Wholesale,XAF,2240,3.9
2022-01-15,Littoral,Wouri,Douala-Bonaberi,5260,4.08,9.65,vegetables and fruits,Plantains,147,12 KG,actual,Wholesale,XAF,3560,6.2
2022-01-15,Littoral,Wouri,Douala-Marché Central,5261,4.02,9.71,cereals and tubers,Cassava (fresh),291,5 KG,actual,Wholesale,XAF,1230,2.14
2022-01-15,Littoral,Wouri,Douala-Marché Central,5261,4.02,9.71,cereals and tubers,Cocoyam (macabo),866,20 KG,actual,Wholesale,XAF,6225,10.84
2022-01-15,Littoral,Wouri,Douala-Marché Central,5261,4.02,9.71,cereals and tubers,Maize (white),67,15 KG,actual,Wholesale,XAF,3805,6.63
2022-01-15,Littoral,Wouri,Douala-Marché Central,5261,4.02,9.71,cereals and tubers,Maize (yellow),136,15 KG,actual,Wholesale,XAF,4325,7.53
2022-01-15,Littoral,Wouri,Douala-Marché Central,5261,4.02,9.71,cereals and tubers,"Rice (long grain, imported)",225,KG,actual,Retail,XAF,480,0.84
2022-01-15,Littoral,Wouri,Douala-Marché Central,5261,4.02,9.71,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,495,0.86
2022-01-15,Littoral,Wouri,Douala-Marché Central,5261,4.02,9.71,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,actual,Retail,XAF,1487.5,2.59
2022-01-15,Littoral,Wouri,Douala-Marché Central,5261,4.02,9.71,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2770,4.82
2022-01-15,Littoral,Wouri,Douala-Marché Central,5261,4.02,9.71,non-food,Wage (non-qualified labour),277,Day,actual,Retail,XAF,2800,4.88
2022-01-15,Littoral,Wouri,Douala-Marché Central,5261,4.02,9.71,non-food,Wage (qualified labour),274,Day,actual,Retail,XAF,3300,5.75
2022-01-15,Littoral,Wouri,Douala-Marché Central,5261,4.02,9.71,oil and fats,Oil (palm),62,L,actual,Retail,XAF,885,1.54
2022-01-15,Littoral,Wouri,Douala-Marché Central,5261,4.02,9.71,pulses and nuts,Groundnuts (shelled),119,5 KG,actual,Wholesale,XAF,3630,6.32
2022-01-15,Littoral,Wouri,Douala-Marché Central,5261,4.02,9.71,vegetables and fruits,Bananas,254,12 KG,actual,Wholesale,XAF,2200,3.83
2022-01-15,Littoral,Wouri,Douala-Marché Central,5261,4.02,9.71,vegetables and fruits,Plantains,147,12 KG,actual,Wholesale,XAF,3600,6.27
2022-01-15,Littoral,Wouri,Douala-Sandaga,5262,4.06,9.7,cereals and tubers,Cassava (fresh),291,5 KG,actual,Wholesale,XAF,1239.17,2.16
2022-01-15,Littoral,Wouri,Douala-Sandaga,5262,4.06,9.7,cereals and tubers,Cocoyam (macabo),866,20 KG,actual,Wholesale,XAF,5000,8.71
2022-01-15,Littoral,Wouri,Douala-Sandaga,5262,4.06,9.7,cereals and tubers,Maize (white),67,15 KG,actual,Wholesale,XAF,3725,6.49
2022-01-15,Littoral,Wouri,Douala-Sandaga,5262,4.06,9.7,cereals and tubers,Maize (yellow),136,15 KG,actual,Wholesale,XAF,4325,7.53
2022-01-15,Littoral,Wouri,Douala-Sandaga,5262,4.06,9.7,cereals and tubers,"Rice (long grain, imported)",225,KG,actual,Retail,XAF,475,0.83
